trial_id,method,citation,core,apply_to,lookback,skew_lookback_months,skew_estimator,left_tail_rule,k_sigma,f_min,f_max,g_min,sigma_star,cash_ticker,cost_bps_one_way,min_names,include_thin,cov_lookback_months,cash_price_source,not_investment_advice,enabled
SM_option_a_vt_L21_SL21_g0p5_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,21,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL21_g0p5_expectedbmvlite_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,21,expected_bmv_lite,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_realizedamaya_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_realizedamaya_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_realizedamaya_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_expectedbmvlite_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p25_expectedbmvlite_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_realizedamaya_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,cvar_5,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_realizedamaya_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,adverse_rs,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_realizedamaya_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,realized_amaya,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_expectedbmvlite_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,cvar_5,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L21_SL63_g0p5_expectedbmvlite_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,21,63,expected_bmv_lite,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_realizedamaya_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_realizedamaya_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_realizedamaya_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p25_expectedbmvlite_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,cvar_5,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,adverse_rs,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_realizedamaya_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,realized_amaya,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_expectedbmvlite_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,cvar_5,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL21_g0p5_expectedbmvlite_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,21,expected_bmv_lite,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.5,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL63_g0p25_realizedamaya_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,63,realized_amaya,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL63_g0p25_realizedamaya_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,63,realized_amaya,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL63_g0p25_realizedamaya_pctltnegksigma,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,63,realized_amaya,pct_lt_neg_k_sigma,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL63_g0p25_expectedbmvlite_cvar5,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,63,expected_bmv_lite,cvar_5,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
SM_option_a_vt_L63_SL63_g0p25_expectedbmvlite_adversers,skewness_managed,"Gong, Rui, John Lynch, and Richard Ogden. 'Skewness Managed Portfolios.' Working paper (author PDF Jan 2025; Justina Jul 2026 coverage). https://richardeogden.github.io/Skewness_Managed_Portfolios.pdf; Moreira & Muir 2017 Book-2 backbone doi:10.1111/jofi.12513; Amaya et al. 2015 JFE 118:135-167; Boyer, Mitton & Vorkink 2010 RFS 23(1):169-202; Bailey & Lopez de Prado 2014 DSR.",option_a,option_a_vt,63,63,expected_bmv_lite,adverse_rs,1.0,0.25,1.0,0.25,expanding_annvol,BIL,5.0,100,False,36,prices,True,False
